prodmetric_stream_key,deviceKey,start_time,end_time,good_count,reject_count,ideal_time,run_time,unplanned_stop_time,planned_stop_time,unplanned_stop_time,performance_impact_display_name,process_state_display_name,process_state_reason_display_name,job_display_name,part_display_name,shift_display_name,team_display_name
5470586,Line4,2025-01-24 13:00:45.0000000 -06:00,2025-01-24 13:03:27.5475860 -06:00,0,0,0,0,162.547586,0,162.547586,Unplanned Stop,Down,Jam,Part C-4000,Part C,First Shift,Team 3
5441195,Line1,2025-01-24 13:00:45.0000000 -06:00,2025-01-24 13:03:21.2369700 -06:00,0,0,0,0,156.23697,0,156.23697,Unplanned Stop,Down,Security Alarm,Part C-4000,Part C,First Shift,Team 2
5470585,Line4,2025-01-24 13:00:00.0000000 -06:00,2025-01-24 13:00:45.0000000 -06:00,0,0,0,0,45,0,45,Unplanned Stop,Down,Jam,Part C-4000,Part C,First Shift,Team 3
5441188,Line1,2025-01-24 13:00:00.0000000 -06:00,2025-01-24 13:00:45.0000000 -06:00,0,0,0,0,45,0,45,Unplanned Stop,Down,Security Alarm,Part C-4000,Part C,First Shift,Team 2
5441208,Line3,2025-01-24 13:00:00.0000000 -06:00,2025-01-24 13:01:59.0000000 -06:00,48,0,0,0,0,0,0,Not Scheduled,Meal/Break,Break,Part M-3000,Part M,First Shift,Team 2
5441163,Line3,2025-01-24 12:59:25.3559830 -06:00,2025-01-24 13:00:00.0000000 -06:00,15,0,24.700875,34.644017,0,0,0,Run,Running,Running Normally,Part M-3000,Part M,First Shift,Team 2
5441157,Line3,2025-01-24 12:58:21.1492280 -06:00,2025-01-24 12:59:25.3559830 -06:00,0,0,0,0,64.206755,0,64.206755,Unplanned Stop,Down,Random Inspection,Part M-3000,Part M,First Shift,Team 2
5470582,Line4,2025-01-24 12:46:07.0000000 -06:00,2025-01-24 13:00:00.0000000 -06:00,1,0,0,0,0,0,0,Not Scheduled,Meal/Break,Break,Part C-4000,Part C,First Shift,Team 3
5441153,Line3,2025-01-24 12:46:06.8487650 -06:00,2025-01-24 12:58:21.1492280 -06:00,280,16,487.43060000000094,734.300463,0,0,0,Run,Running,Running Normally,Part M-3000,Part M,First Shift,Team 2
5441184,Line1,2025-01-24 12:45:56.0000000 -06:00,2025-01-24 13:00:00.0000000 -06:00,1,0,0,0,0,0,0,Not Scheduled,Meal/Break,Break,Part C-4000,Part C,First Shift,Team 2
5470581,Line4,2025-01-24 12:45:00.0000000 -06:00,2025-01-24 12:46:07.0000000 -06:00,29,0,0,0,0,0,0,Not Scheduled,Meal/Break,Break,Part C-4000,Part C,First Shift,Team 2
5441183,Line1,2025-01-24 12:45:00.0000000 -06:00,2025-01-24 12:45:56.0000000 -06:00,31,0,0,0,0,0,0,Not Scheduled,Meal/Break,Break,Part C-4000,Part C,First Shift,Team 1
5441149,Line3,2025-01-24 12:42:40.8703520 -06:00,2025-01-24 12:46:06.8487650 -06:00,0,0,0,0,205.978413,0,205.978413,Unplanned Stop,Down,Security Alarm,Part M-3000,Part M,First Shift,Team 2
5470578,Line4,2025-01-24 12:40:04.0000000 -06:00,2025-01-24 12:45:00.0000000 -06:00,121,10,208.19161890864572,296,0,0,0,Run,Running,Running Normally,Part C-4000,Part C,First Shift,Team 2
5441139,Line3,2025-01-24 12:39:30.8662040 -06:00,2025-01-24 12:42:40.8703520 -06:00,70,0,115.27075000000018,190.004148,0,0,0,Run,Running,Running Normally,Part M-3000,Part M,First Shift,Team 2
5441133,Line3,2025-01-24 12:36:21.1638880 -06:00,2025-01-24 12:39:30.8662040 -06:00,0,0,0,0,189.702316,0,189.702316,Unplanned Stop,Down,Jam,Part M-3000,Part M,First Shift,Team 2
5441142,Line1,2025-01-24 12:35:38.0541900 -06:00,2025-01-24 12:45:00.0000000 -06:00,316,8,546.4341000000012,561.94581,0,0,0,Run,Running,Running Normally,Part C-4000,Part C,First Shift,Team 1
5441131,Line3,2025-01-24 12:33:25.8036520 -06:00,2025-01-24 12:36:21.1638880 -06:00,55,0,90.56987500000012,175.360236,0,0,0,Run,Running,Running Normally,Part M-3000,Part M,First Shift,Team 2
5441121,Line3,2025-01-24 12:30:43.8268520 -06:00,2025-01-24 12:33:25.8036520 -06:00,0,0,0,0,161.9768,0,161.9768,Unplanned Stop,Down,Main B Bus Undervolt,Part M-3000,Part M,First Shift,Team 2
5441127,Line1,2025-01-24 12:30:43.0415490 -06:00,2025-01-24 12:35:38.0541900 -06:00,0,0,0,0,295.012641,0,295.012641,Unplanned Stop,Down,No Bottles,Part C-4000,Part C,First Shift,Team 1
5470577,Line4,2025-01-24 12:30:06.3567090 -06:00,2025-01-24 12:40:04.0000000 -06:00,252,13,420.64838109134416,597.643291,0,0,0,Run,Running,Running Normally,Part C-4000,Part C,First Shift,Team 2
5470575,Line4,2025-01-24 12:30:04.0000000 -06:00,2025-01-24 12:30:06.3567090 -06:00,0,0,1.592000000010045,2.356709,0,0,0,Run,Running,Running Normally,Part C-4000,Part C,First Shift,Team 2
5441118,Line3,2025-01-24 12:27:40.0000000 -06:00,2025-01-24 12:30:43.8268520 -06:00,52,3,89.90609714278152,183.826852,0,0,0,Run,Running,Running Normally,Part M-3000,Part M,First Shift,Team 2
5470572,Line4,2025-01-24 12:21:53.0000000 -06:00,2025-01-24 12:30:04.0000000 -06:00,0,0,0,0,0,491,0,Planned Stop,Changeover,Disinfection,Part C-4000,Part C,First Shift,Team 2
5470571,Line4,2025-01-24 12:17:59.2124890 -06:00,2025-01-24 12:21:53.0000000 -06:00,146,2,235.6160000000008,233.787511,0,0,0,Run,Running,Running Normally,Part L-3000,Part L,First Shift,Team 2
5441111,Line3,2025-01-24 12:17:43.8954450 -06:00,2025-01-24 12:27:40.0000000 -06:00,228,23,412.3450278572202,596.104555,0,0,0,Run,Running,Running Normally,Part M-3000,Part M,First Shift,Team 2
5441089,Line3,2025-01-24 12:17:40.0000000 -06:00,2025-01-24 12:17:43.8954450 -06:00,0,0,1.646724999999185,3.895445,0,0,0,Run,Running,Running Normally,Part M-3000,Part M,First Shift,Team 2
5441086,Line3,2025-01-24 12:16:02.0000000 -06:00,2025-01-24 12:17:40.0000000 -06:00,0,0,0,0,0,98,0,Planned Stop,Changeover,Disinfection,Part M-3000,Part M,First Shift,Team 2
5441080,Line3,2025-01-24 12:15:00.0000000 -06:00,2025-01-24 12:16:02.0000000 -06:00,29,0,47.073074857043366,62,0,0,0,Run,Running,Running Normally,Part P-2000,Part P,First Shift,Team 2
5470569,Line4,2025-01-24 12:14:16.4469800 -06:00,2025-01-24 12:17:59.2124890 -06:00,0,0,0,0,222.765509,0,222.765509,Unplanned Stop,Down,Missing Reason,Part L-3000,Part L,First Shift,Team 2
5441114,Line1,2025-01-24 12:13:28.2905370 -06:00,2025-01-24 12:30:43.0415490 -06:00,566,6,964.6922999999914,1034.751012,0,0,0,Run,Running,Running Normally,Part C-4000,Part C,First Shift,Team 1
5441065,Line1,2025-01-24 12:12:04.2343550 -06:00,2025-01-24 12:13:28.2905370 -06:00,0,0,0,0,84.056182,0,84.056182,Unplanned Stop,Down,No Bottles,Part C-4000,Part C,First Shift,Team 1
5470568,Line4,2025-01-24 12:03:27.9634390 -06:00,2025-01-24 12:14:16.4469800 -06:00,377,5,608.1439999999976,648.483541,0,0,0,Run,Running,Running Normally,Part L-3000,Part L,First Shift,Team 2
5470567,Line4,2025-01-24 12:02:20.4723450 -06:00,2025-01-24 12:03:27.9634390 -06:00,0,0,0,0,67.491094,0,67.491094,Unplanned Stop,Down,Main B Bus Undervolt,Part L-3000,Part L,First Shift,Team 2
5441072,Line3,2025-01-24 12:00:00.0000000 -06:00,2025-01-24 12:15:00.0000000 -06:00,370,13,630.4465586209527,900,0,0,0,Run,Running,Running Normally,Part P-2000,Part P,First Shift,Team 2
5470566,Line4,2025-01-24 12:00:00.0000000 -06:00,2025-01-24 12:02:20.4723450 -06:00,56,5,95.97332587506318,140.472345,0,0,0,Run,Running,Running Normally,Part L-3000,Part L,First Shift,Team 2
5441063,Line1,2025-01-24 12:00:00.0000000 -06:00,2025-01-24 12:12:04.2343550 -06:00,367,11,636.7641166215752,724.234355,0,0,0,Run,Running,Running Normally,Part C-4000,Part C,First Shift,Team 1
5441052,Line3,2025-01-24 11:55:16.2994410 -06:00,2025-01-24 12:00:00.0000000 -06:00,119,7,208.41841652200156,283.700559,0,0,0,Run,Running,Running Normally,Part P-2000,Part P,First Shift,Team 2
5441058,Line1,2025-01-24 11:53:29.0515520 -06:00,2025-01-24 12:00:00.0000000 -06:00,214,1,363.3452083784243,390.948448,0,0,0,Run,Running,Running Normally,Part C-4000,Part C,First Shift,Team 1
5441039,Line3,2025-01-24 11:50:18.9842900 -06:00,2025-01-24 11:55:16.2994410 -06:00,0,0,0,0,297.315151,0,297.315151,Unplanned Stop,Down,Jam,Part P-2000,Part P,First Shift,Team 2
5441037,Line1,2025-01-24 11:50:14.4908400 -06:00,2025-01-24 11:53:29.0515520 -06:00,0,0,0,0,194.560712,0,194.560712,Unplanned Stop,Down,No Material,Part C-4000,Part C,First Shift,Team 1
5470565,Line4,2025-01-24 11:45:53.0003290 -06:00,2025-01-24 12:00:00.0000000 -06:00,534,1,852.858674124932,846.999671,0,0,0,Run,Running,Running Normally,Part L-3000,Part L,First Shift,Team 2
5470563,Line4,2025-01-24 11:44:15.3756110 -06:00,2025-01-24 11:45:53.0003290 -06:00,0,0,0,0,97.624718,0,97.624718,Unplanned Stop,Down,Jam,Part L-3000,Part L,First Shift,Team 2
5441033,Line1,2025-01-24 11:42:04.0479400 -06:00,2025-01-24 11:50:14.4908400 -06:00,246,7,426.6908250000011,490.4429,0,0,0,Run,Running,Running Normally,Part C-4000,Part C,First Shift,Team 1
5441025,Line1,2025-01-24 11:40:11.5338940 -06:00,2025-01-24 11:42:04.0479400 -06:00,0,0,0,0,112.514046,0,112.514046,Unplanned Stop,Down,Main B Bus Undervolt,Part C-4000,Part C,First Shift,Team 1
5441030,Line3,2025-01-24 11:37:22.2927830 -06:00,2025-01-24 11:50:18.9842900 -06:00,317,8,535.1856250000002,776.691507,0,0,0,Run,Running,Running Normally,Part P-2000,Part P,First Shift,Team 2
5441015,Line3,2025-01-24 11:36:16.4637580 -06:00,2025-01-24 11:37:22.2927830 -06:00,0,0,0,0,65.829025,0,65.829025,Unplanned Stop,Down,Breakdown,Part P-2000,Part P,First Shift,Team 2
5441011,Line3,2025-01-24 11:29:28.0452930 -06:00,2025-01-24 11:36:16.4637580 -06:00,161,2,268.41617500000046,408.418465,0,0,0,Run,Running,Running Normally,Part P-2000,Part P,First Shift,Team 2
5441002,Line3,2025-01-24 11:28:07.5483380 -06:00,2025-01-24 11:29:28.0452930 -06:00,0,0,0,0,80.496955,0,80.496955,Unplanned Stop,Down,Missing Reason,Part P-2000,Part P,First Shift,Team 2
5441020,Line1,2025-01-24 11:25:29.1449040 -06:00,2025-01-24 11:40:11.5338940 -06:00,474,9,814.5915749999949,882.38899,0,0,0,Run,Running,Running Normally,Part C-4000,Part C,First Shift,Team 1
5440996,Line1,2025-01-24 11:24:21.8835930 -06:00,2025-01-24 11:25:29.1449040 -06:00,0,0,0,0,67.261311,0,67.261311,Unplanned Stop,Down,Security Alarm,Part C-4000,Part C,First Shift,Team 1
5470562,Line4,2025-01-24 11:19:24.1530090 -06:00,2025-01-24 11:44:15.3756110 -06:00,892,22,1455.0880000000202,1491.222602,0,0,0,Run,Running,Running Normally,Part L-3000,Part L,First Shift,Team 2
5440991,Line1,2025-01-24 11:19:12.3002760 -06:00,2025-01-24 11:24:21.8835930 -06:00,143,5,249.60569999999936,309.583317,0,0,0,Run,Running,Running Normally,Part C-4000,Part C,First Shift,Team 1
5470561,Line4,2025-01-24 11:15:45.0000000 -06:00,2025-01-24 11:19:24.1530090 -06:00,0,0,0,0,219.153009,0,219.153009,Unplanned Stop,Down,Adjustment,Part L-3000,Part L,First Shift,Team 2
5440988,Line1,2025-01-24 11:15:45.0000000 -06:00,2025-01-24 11:19:12.3002760 -06:00,0,0,0,0,207.300276,0,207.300276,Unplanned Stop,Down,No Caps,Part C-4000,Part C,First Shift,Team 1
5470560,Line4,2025-01-24 11:15:00.0000000 -06:00,2025-01-24 11:15:45.0000000 -06:00,0,9,0,0,45,0,45,Unplanned Stop,Down,Adjustment,Part L-3000,Part L,First Shift,Team 2
5440998,Line3,2025-01-24 11:15:00.0000000 -06:00,2025-01-24 11:28:07.5483380 -06:00,294,18,513.2403079839605,787.548338,0,0,0,Run,Running,Running Normally,Part P-2000,Part P,First Shift,Team 2
5440982,Line1,2025-01-24 11:15:00.0000000 -06:00,2025-01-24 11:15:45.0000000 -06:00,0,0,0,0,45,0,45,Unplanned Stop,Down,No Caps,Part C-4000,Part C,First Shift,Team 1
5470490,Line4,2025-01-24 11:00:00.0000000 -06:00,2025-01-24 11:15:00.0000000 -06:00,0,0,0,0,0,0,0,Not Scheduled,Meal/Break,Lunch,Part L-3000,Part L,First Shift,Team 2
5440969,Line1,2025-01-24 11:00:00.0000000 -06:00,2025-01-24 11:15:00.0000000 -06:00,0,0,0,0,0,0,0,Not Scheduled,Meal/Break,Lunch,Part C-4000,Part C,First Shift,Team 1
5440951,Line3,2025-01-24 11:00:00.0000000 -06:00,2025-01-24 11:15:00.0000000 -06:00,380,7,636.9409009424427,900,0,0,0,Run,Running,Running Normally,Part P-2000,Part P,First Shift,Team 2
5440939,Line3,2025-01-24 10:55:17.7418170 -06:00,2025-01-24 11:00:00.0000000 -06:00,105,15,197.13207463697873,282.258183,0,0,0,Run,Running,Running Normally,Part P-2000,Part P,First Shift,Team 2
5440929,Line3,2025-01-24 10:53:58.1440250 -06:00,2025-01-24 10:55:17.7418170 -06:00,33,0,55.69641643661642,79.597792,0,0,0,Run,Running,Running Normally,Part P-2000,Part P,First Shift,Team 2
5440927,Line3,2025-01-24 10:52:03.4022080 -06:00,2025-01-24 10:53:58.1440250 -06:00,0,0,0,0,114.741817,0,114.741817,Unplanned Stop,Down,Random Inspection,Part P-2000,Part P,First Shift,Team 2
5470489,Line4,2025-01-24 10:45:22.0000000 -06:00,2025-01-24 11:00:00.0000000 -06:00,1,0,0,0,0,0,0,Not Scheduled,Meal/Break,Lunch,Part L-3000,Part L,First Shift,Team 2
5440968,Line1,2025-01-24 10:45:15.0000000 -06:00,2025-01-24 11:00:00.0000000 -06:00,1,0,0,0,0,0,0,Not Scheduled,Meal/Break,Lunch,Part C-4000,Part C,First Shift,Team 1
5470488,Line4,2025-01-24 10:45:00.0000000 -06:00,2025-01-24 10:45:22.0000000 -06:00,14,0,0,0,0,0,0,Not Scheduled,Meal/Break,Lunch,Part L-3000,Part L,First Shift,Team 3
5440967,Line1,2025-01-24 10:45:00.0000000 -06:00,2025-01-24 10:45:15.0000000 -06:00,8,0,0,0,0,0,0,Not Scheduled,Meal/Break,Lunch,Part C-4000,Part C,First Shift,Team 3
5440920,Line3,2025-01-24 10:43:25.8645460 -06:00,2025-01-24 10:52:03.4022080 -06:00,199,1,327.69827499999894,517.537662,0,0,0,Run,Running,Running Normally,Part P-2000,Part P,First Shift,Team 2
5440899,Line3,2025-01-24 10:43:23.0000000 -06:00,2025-01-24 10:43:25.8645460 -06:00,-2,2,1.646725000001689,2.864546,0,0,0,Run,Running,Running Normally,Part P-2000,Part P,First Shift,Team 2
5440896,Line3,2025-01-24 10:35:28.0000000 -06:00,2025-01-24 10:43:23.0000000 -06:00,0,0,0,0,0,475,0,Planned Stop,Changeover,Disinfection,Part P-2000,Part P,First Shift,Team 2
5470484,Line4,2025-01-24 10:33:31.2707660 -06:00,2025-01-24 10:45:00.0000000 -06:00,422,13,692.5199999999968,688.729234,0,0,0,Run,Running,Running Normally,Part L-3000,Part L,First Shift,Team 3
5470483,Line4,2025-01-24 10:32:26.9249170 -06:00,2025-01-24 10:33:31.2707660 -06:00,0,0,0,0,64.345849,0,64.345849,Unplanned Stop,Down,Main B Bus Undervolt,Part L-3000,Part L,First Shift,Team 3
5440912,Line1,2025-01-24 10:31:29.9866400 -06:00,2025-01-24 10:45:00.0000000 -06:00,462,2,782.5475999999957,810.01336,0,0,0,Run,Running,Running Normally,Part C-4000,Part C,First Shift,Team 3
5440884,Line1,2025-01-24 10:29:59.2943620 -06:00,2025-01-24 10:31:29.9866400 -06:00,0,0,0,0,90.692278,0,90.692278,Unplanned Stop,Down,Breakdown,Part C-4000,Part C,First Shift,Team 3
5440889,Line3,2025-01-24 10:29:20.0827980 -06:00,2025-01-24 10:35:28.0000000 -06:00,163,4,275.0030750000005,367.917202,0,0,0,Run,Running,Running Normally,Part G-2000,Part G,First Shift,Team 2
5440876,Line3,2025-01-24 10:26:10.4097100 -06:00,2025-01-24 10:29:20.0827980 -06:00,0,0,0,0,189.673088,0,189.673088,Unplanned Stop,Down,No Caps,Part G-2000,Part G,First Shift,Team 2
5470482,Line4,2025-01-24 10:26:06.0000000 -06:00,2025-01-24 10:32:26.9249170 -06:00,207,6,337.7309724604933,380.924917,0,0,0,Run,Running,Running Normally,Part L-3000,Part L,First Shift,Team 3
5470481,Line4,2025-01-24 10:16:07.5383000 -06:00,2025-01-24 10:26:06.0000000 -06:00,355,23,601.5490275394897,598.4617,0,0,0,Run,Running,Running Normally,Part L-3000,Part L,First Shift,Team 3
5470479,Line4,2025-01-24 10:16:06.0000000 -06:00,2025-01-24 10:16:07.5383000 -06:00,0,0,1.592000000014892,1.5383,0,0,0,Run,Running,Running Normally,Part L-3000,Part L,First Shift,Team 3
5440872,Line3,2025-01-24 10:15:00.0000000 -06:00,2025-01-24 10:26:10.4097100 -06:00,254,11,435.38390971648397,670.40971,0,0,0,Run,Running,Running Normally,Part G-2000,Part G,First Shift,Team 2
5470476,Line4,2025-01-24 10:11:28.0000000 -06:00,2025-01-24 10:16:06.0000000 -06:00,0,0,0,0,0,278,0,Planned Stop,Changeover,Part Change,Part L-3000,Part L,First Shift,Team 3
5440882,Line1,2025-01-24 10:11:24.0000000 -06:00,2025-01-24 10:29:59.2943620 -06:00,600,15,1035.6172855815796,1115.294362,0,0,0,Run,Running,Running Normally,Part C-4000,Part C,First Shift,Team 3
5470475,Line4,2025-01-24 10:05:26.0791430 -06:00,2025-01-24 10:11:28.0000000 -06:00,165,0,262.6800000000009,361.920857,0,0,0,Run,Running,Running Normally,Part K-3000,Part K,First Shift,Team 3
5470473,Line4,2025-01-24 10:02:24.5864040 -06:00,2025-01-24 10:05:26.0791430 -06:00,0,0,0,0,181.492739,0,181.492739,Unplanned Stop,Down,Main B Bus Undervolt,Part K-3000,Part K,First Shift,Team 3
5440865,Line3,2025-01-24 10:01:39.5492920 -06:00,2025-01-24 10:15:00.0000000 -06:00,327,15,564.1781652835161,800.450708,0,0,0,Run,Running,Running Normally,Part G-2000,Part G,First Shift,Team 2
5440861,Line1,2025-01-24 10:01:26.2823490 -06:00,2025-01-24 10:11:24.0000000 -06:00,330,7,568.2679894184231,597.717651,0,0,0,Run,Running,Running Normally,Part C-4000,Part C,First Shift,Team 3
5440841,Line1,2025-01-24 10:01:24.0000000 -06:00,2025-01-24 10:01:26.2823490 -06:00,0,0,1.686524999988525,2.282349,0,0,0,Run,Running,Running Normally,Part C-4000,Part C,First Shift,Team 3
5470472,Line4,2025-01-24 10:00:00.0000000 -06:00,2025-01-24 10:02:24.5864040 -06:00,41,0,65.17832285721177,144.586404,0,0,0,Run,Running,Running Normally,Part K-3000,Part K,First Shift,Team 3
5440842,Line3,2025-01-24 10:00:00.0000000 -06:00,2025-01-24 10:01:39.5492920 -06:00,0,0,0,0,99.549292,0,99.549292,Unplanned Stop,Down,Security Alarm,Part G-2000,Part G,First Shift,Team 2
5440838,Line1,2025-01-24 10:00:00.0000000 -06:00,2025-01-24 10:01:24.0000000 -06:00,0,0,0,0,0,84,0,Planned Stop,Changeover,Disassembly,Part C-4000,Part C,First Shift,Team 3
5440820,Line3,2025-01-24 09:56:25.9901970 -06:00,2025-01-24 10:00:00.0000000 -06:00,0,0,0,0,214.009803,0,214.009803,Unplanned Stop,Down,Security Alarm,Part G-2000,Part G,First Shift,Team 2
5440837,Line1,2025-01-24 09:55:30.0000000 -06:00,2025-01-24 10:00:00.0000000 -06:00,0,0,0,0,0,270,0,Planned Stop,Changeover,Disassembly,Part C-4000,Part C,First Shift,Team 3
5440814,Line3,2025-01-24 09:53:24.1191990 -06:00,2025-01-24 09:56:25.9901970 -06:00,46,0,75.74935000000009,181.870998,0,0,0,Run,Running,Running Normally,Part G-2000,Part G,First Shift,Team 2
5440802,Line3,2025-01-24 09:50:14.4177430 -06:00,2025-01-24 09:53:24.1191990 -06:00,0,0,0,0,189.701456,0,189.701456,Unplanned Stop,Down,Main B Bus Undervolt,Part G-2000,Part G,First Shift,Team 2
5470471,Line4,2025-01-24 09:49:35.9671930 -06:00,2025-01-24 10:00:00.0000000 -06:00,276,8,452.2216771427873,624.032807,0,0,0,Run,Running,Running Normally,Part K-3000,Part K,First Shift,Team 3
5470469,Line4,2025-01-24 09:46:34.4269330 -06:00,2025-01-24 09:49:35.9671930 -06:00,0,0,0,0,181.54026,0,181.54026,Unplanned Stop,Down,Electrical Fault,Part K-3000,Part K,First Shift,Team 3
5470468,Line4,2025-01-24 09:41:36.1237040 -06:00,2025-01-24 09:46:34.4269330 -06:00,104,6,175.12000000000032,298.303229,0,0,0,Run,Running,Running Normally,Part K-3000,Part K,First Shift,Team 3
5440807,Line1,2025-01-24 09:41:25.4214500 -06:00,2025-01-24 09:55:30.0000000 -06:00,495,9,850.0085999999941,844.57855,0,0,0,Run,Running,Running Normally,Part P-4000,Part P,First Shift,Team 3
5470467,Line4,2025-01-24 09:39:56.9531480 -06:00,2025-01-24 09:41:36.1237040 -06:00,0,0,0,0,99.170556,0,99.170556,Unplanned Stop,Down,Broken Conveyor,Part K-3000,Part K,First Shift,Team 3
5440796,Line1,2025-01-24 09:38:12.5459610 -06:00,2025-01-24 09:41:25.4214500 -06:00,0,0,0,0,192.875489,0,192.875489,Unplanned Stop,Down,No Caps,Part P-4000,Part P,First Shift,Team 3
5470466,Line4,2025-01-24 09:33:23.6261760 -06:00,2025-01-24 09:39:56.9531480 -06:00,143,13,248.3520000000009,393.326972,0,0,0,Run,Running,Running Normally,Part K-3000,Part K,First Shift,Team 3
5470465,Line4,2025-01-24 09:32:31.9437680 -06:00,2025-01-24 09:33:23.6261760 -06:00,0,0,0,0,51.682408,0,51.682408,Unplanned Stop,Down,Adjustment,Part K-3000,Part K,First Shift,Team 3
5440798,Line3,2025-01-24 09:29:27.1502050 -06:00,2025-01-24 09:50:14.4177430 -06:00,472,47,854.2898477552105,1247.267538,0,0,0,Run,Running,Running Normally,Part G-2000,Part G,First Shift,Team 2
5440790,Line1,2025-01-24 09:27:21.3561960 -06:00,2025-01-24 09:38:12.5459610 -06:00,358,5,612.2085749999997,651.189765,0,0,0,Run,Running,Running Normally,Part P-4000,Part P,First Shift,Team 3
5440780,Line1,2025-01-24 09:24:05.1362450 -06:00,2025-01-24 09:27:21.3561960 -06:00,0,0,0,0,196.219951,0,196.219951,Unplanned Stop,Down,Breakdown,Part P-4000,Part P,First Shift,Team 3
5470464,Line4,2025-01-24 09:19:30.5320420 -06:00,2025-01-24 09:32:31.9437680 -06:00,297,29,518.9919999999985,781.411726,0,0,0,Run,Running,Running Normally,Part K-3000,Part K,First Shift,Team 3
5440785,Line3,2025-01-24 09:19:27.1502050 -06:00,2025-01-24 09:29:27.1502050 -06:00,226,23,410.39495224478014,600,0,0,0,Run,Running,Running Normally,Part G-2000,Part G,First Shift,Team 2
5440771,Line3,2025-01-24 09:15:45.0000000 -06:00,2025-01-24 09:19:27.1502050 -06:00,0,0,0,0,222.150205,0,222.150205,Unplanned Stop,Down,Jam,Part G-2000,Part G,First Shift,Team 2
5440765,Line3,2025-01-24 09:15:00.0000000 -06:00,2025-01-24 09:15:45.0000000 -06:00,0,0,0,0,45,0,45,Unplanned Stop,Down,Jam,Part G-2000,Part G,First Shift,Team 2
5470463,Line4,2025-01-24 09:14:12.8320310 -06:00,2025-01-24 09:19:30.5320420 -06:00,0,0,0,0,317.700011,0,317.700011,Unplanned Stop,Down,Main B Bus Undervolt,Part K-3000,Part K,First Shift,Team 3
5440774,Line1,2025-01-24 09:03:31.1586390 -06:00,2025-01-24 09:24:05.1362450 -06:00,690,21,1199.1192749999977,1233.977606,0,0,0,Run,Running,Running Normally,Part P-4000,Part P,First Shift,Team 3
5470462,Line4,2025-01-24 09:01:47.8427430 -06:00,2025-01-24 09:14:12.8320310 -06:00,308,9,504.66399999999857,744.989288,0,0,0,Run,Running,Running Normally,Part K-3000,Part K,First Shift,Team 3
5440752,Line3,2025-01-24 09:01:36.0000000 -06:00,2025-01-24 09:15:00.0000000 -06:00,0,0,0,0,0,0,0,Not Scheduled,Meal/Break,Break,Part G-2000,Part G,First Shift,Team 2
5470461,Line4,2025-01-24 09:00:45.0000000 -06:00,2025-01-24 09:01:47.8427430 -06:00,0,0,0,0,62.842743,0,62.842743,Unplanned Stop,Down,Jam,Part K-3000,Part K,First Shift,Team 3
5440742,Line1,2025-01-24 09:00:45.0000000 -06:00,2025-01-24 09:03:31.1586390 -06:00,0,0,0,0,166.158639,0,166.158639,Unplanned Stop,Down,No Caps,Part P-4000,Part P,First Shift,Team 3
5470460,Line4,2025-01-24 09:00:00.0000000 -06:00,2025-01-24 09:00:45.0000000 -06:00,0,0,0,0,45,0,45,Unplanned Stop,Down,Jam,Part K-3000,Part K,First Shift,Team 3
5440751,Line3,2025-01-24 09:00:00.0000000 -06:00,2025-01-24 09:01:36.0000000 -06:00,0,0,0,0,0,0,0,Not Scheduled,Meal/Break,Break,Part G-2000,Part G,First Shift,Team 1
5440737,Line1,2025-01-24 09:00:00.0000000 -06:00,2025-01-24 09:00:45.0000000 -06:00,0,0,0,0,45,0,45,Unplanned Stop,Down,No Caps,Part P-4000,Part P,First Shift,Team 3
5440735,Line3,2025-01-24 08:59:59.7239140 -06:00,2025-01-24 09:00:00.0000000 -06:00,0,0,0,0,0.276086,0,0.276086,Unplanned Stop,Down,Jam,Part G-2000,Part G,First Shift,Team 1
5440705,Line3,2025-01-24 08:47:29.0000000 -06:00,2025-01-24 08:59:59.7239140 -06:00,294,9,497.44149057216777,750.723914,0,0,0,Run,Running,Running Normally,Part G-2000,Part G,First Shift,Team 1
5470457,Line4,2025-01-24 08:45:35.0000000 -06:00,2025-01-24 09:00:00.0000000 -06:00,0,0,0,0,0,0,0,Not Scheduled,Meal/Break,Break,Part K-3000,Part K,First Shift,Team 3
5440716,Line1,2025-01-24 08:45:28.0000000 -06:00,2025-01-24 09:00:00.0000000 -06:00,1,0,0,0,0,0,0,Not Scheduled,Meal/Break,Break,Part P-4000,Part P,First Shift,Team 3
5470456,Line4,2025-01-24 08:45:00.0000000 -06:00,2025-01-24 08:45:35.0000000 -06:00,16,0,0,0,0,0,0,Not Scheduled,Meal/Break,Break,Part K-3000,Part K,First Shift,Team 2
5440715,Line1,2025-01-24 08:45:00.0000000 -06:00,2025-01-24 08:45:28.0000000 -06:00,17,0,0,0,0,0,0,Not Scheduled,Meal/Break,Break,Part P-4000,Part P,First Shift,Team 1
5470453,Line4,2025-01-24 08:37:35.5323690 -06:00,2025-01-24 08:45:00.0000000 -06:00,187,9,312.03200000000044,444.467631,0,0,0,Run,Running,Running Normally,Part K-3000,Part K,First Shift,Team 2
5440693,Line3,2025-01-24 08:37:34.4124040 -06:00,2025-01-24 08:47:29.0000000 -06:00,258,3,429.66468442783474,594.587596,0,0,0,Run,Running,Running Normally,Part G-2000,Part G,First Shift,Team 1
